X,Y,OBJECTID_1,Name,County,Address_Li,City,ZIP,Source,GlobalID,last_edited_date,Subtype,Type
-84.6942708679996,33.8952854780005,102,VARNER ELEMENTARY SCHOOL,Cobb,4761 GAYDON RD,POWDER SPRINGS,30127,Captain Planet Foundation_ Project Learning Garden,{71E42930-9568-4F51-BB7C-6276BDFA706E},2015/01/30 21:10:09+00,School,Garden
-84.7238949049996,33.9594257410005,103,VAUGHAN ELEMENTARY SCHOOL,Cobb,5950 NICHOLS RD,POWDER SPRINGS,30127,Captain Planet Foundation_ Project Learning Garden,{B6C0C14A-6F43-4DDF-8593-7E4E8D211FC4},2015/01/30 21:10:09+00,School,Garden
-84.4219209899996,33.8712394640004,104,Warren T Jackson Elementary School,Fulton,1325 MOUNT PARAN RD NW,ATLANTA,30327,Captain Planet Foundation_ Project Learning Garden,{D573F810-C173-4CB4-A203-D6F5173A1054},2015/01/30 21:10:09+00,School,Garden
-84.3807261969995,33.7467232570005,105,Wesley International Academy,Dekalb,211 Memorial Drive,Atlanta,30312,Captain Planet Foundation_ Project Learning Garden,{4782B92F-F980-47DE-8E1E-96198434EE5C},2015/01/30 21:10:09+00,School,Garden
-84.4906686349997,33.7400118960006,106,WEST MANOR ELEMENTARY SCHOOL,Fulton,570 LYNHURST DR SW,ATLANTA,30311,Captain Planet Foundation_ Project Learning Garden,{42D0674C-30F1-47F5-9F65-CAA04634B173},2015/01/30 21:10:09+00,School,Garden
-84.0639955839997,34.1446079840005,107,WHITE OAK ELEMENTARY SCHOOL,Gwinnett,6442 SUWANEE DAM RD,Sugar Hill,30518,Captain Planet Foundation_ Project Learning Garden,{AB1B55D6-1B7F-4D61-85F8-A7EDB6CD291C},2015/01/30 21:10:09+00,School,Garden
-84.4704242849996,33.8033328590005,108,William J Scott ELEMENTARY SCHOOL,Fulton,1752 Hollywood Road NW,ATLANTA,30318,Captain Planet Foundation_ Project Learning Garden,{7415A66B-E20C-4500-B285-454C4F28BB09},2017/02/13 15:22:21+00,School,Garden
-84.4787053519996,33.6660965740004,109,Woodland Middle School,Fulton,2745 Stone Rd,East Point,30344,Captain Planet Foundation_ Project Learning Garden,{A83626B1-9FAE-429F-8F67-518BB687585D},2015/01/30 21:10:09+00,School,Garden
-84.4402912839997,33.7721780870004,110,WOODSON ELEMENTARY SCHOOL,Fulton,1605 DONALD LEE HOLLOWELL PKWY,ATLANTA,30318,Captain Planet Foundation_ Project Learning Garden,{6D107FA9-3F6A-46B6-8994-69C339DD22C0},2015/01/30 21:10:09+00,School,Garden
-84.4778676765308,33.7870617719497,111,AD Williams Park,Fulton,James Jackson Parkway,Atlanta,0,Park Pride,{576E4E44-E194-4078-B6DC-E076EAB2404B},2015/01/30 21:10:09+00,Community,Garden
-84.4044973575217,33.7333221472181,112,Welch Street Community Garden,Fulton,Welch Street,Atlanta,0,Park Pride,{C7C5249A-FCBE-4F97-B572-DB793F693497},2015/01/30 21:10:09+00,Community,Garden
-84.2839953881975,33.7718070812577,113,Academe of the Oaks,DeKalb,New Street,Decatur,0,ACFB_ALFI,{BBCB19DF-B7D4-44C7-AF7B-4AFB10B85807},2015/01/30 21:10:09+00,School,Garden
-84.419419606782,33.77414942103,114,Redoubt Garden at ACFB,Fulton,Joseph E. Lowery Blvd,Atlanta,0,ACFB,{4EE3735C-9016-4F95-8FC1-3910C2DA5A4B},2016/06/14 15:39:02+00,Community,Garden
-84.4996104782269,33.7569579040937,115,Adamsville Community Garden,Fulton,Delmar Lane,Atlanta,0,ACFB_ALFI,{88C00A26-98F9-49AC-887B-8D317A0EF661},2015/01/30 21:10:09+00,Community,Garden
-84.3797695749489,33.7057493285342,116,Albert T. Mills Enrichment Center,Fulton,Lakewood Avenue,Atlanta,0,ACFB_ALFI,{82AA08C1-3AF5-48E0-817B-1CCA14BBCBC0},2015/01/30 21:10:09+00,Community,Garden
-84.2748566537623,33.7518145521536,117,Good Things Garden,DeKalb,Rupert Road,Decatur,0,ACFB,{B8799742-80C6-4A96-83D2-BD1FA5A68B70},2015/01/30 21:10:09+00,Community,Garden
-84.3273371723809,33.7689638362751,118,Frazer Center,DeKalb,Ponce de Leon Avenue,Atlanta,0,ACFB,{57BC2A90-CD36-44C7-8C79-ECEB8B7D02CE},2015/01/30 21:10:09+00,Therapy,Garden
-84.3770175383839,33.8182148962107,119,Peachtree Hills Park Community Garden,Fulton,Peachtree Hills Avenue NE,Atlanta,0,Park Pride,{5A78B5FC-2479-4122-8A54-E42B4069E502},2015/01/30 21:10:09+00,Community,Garden
-84.4295432303965,33.7337194914977,120,Atwood Street Garden,Fulton,Atwood Street SW,Atlanta,0,ACFB,{8001699E-F30B-4E78-A48C-2C1AC3B6AC7D},2016/06/14 15:48:46+00,Community,Garden
-84.1670434845639,33.8032734440729,121,Frances Smith Stone Mountain Community Garden,DeKalb,Venable Street,Stone Mountain,0, ,{3166CA6C-A3B4-494F-BFCD-7E67A7400439},2015/01/30 21:10:09+00,Community,Garden
-84.1774762247988,33.8049671093817,122,Stone Mountain VFW Park Community Garden,DeKalb,Gordon Street,Stone Mountain,0,ACFB_UGA Cooperative Extension,{4F63C10D-205F-4C8C-8A89-AD9D75501EE4},2015/01/30 21:10:09+00,Community,Garden
-84.1925221941123,33.849776272161,123,Smokerise Community Garden,DeKalb,Hugh Howell Road,Stone Mountain,0,ACFB,{4DB2C546-B152-4FBC-97FE-29E63DC0A2B9},2015/01/30 21:10:09+00,Community,Garden
-84.3709774984173,33.77258641597,124,Boulevard Community Garden,Fulton,Boulevard,Atlanta,0,ACFB_ALFI,{93C4D7F1-0402-4598-913A-6CB83004AACB},2015/01/30 21:10:09+00,Community,Garden
-84.3891436284727,33.7163214068026,125,Veranda at Carver Senior Residences Community Garden,Fulton,Thirkeld Avenue,Atlanta,0,ACFB,{70310B69-20F8-4422-AC7F-73DF69A6368A},2015/01/30 21:10:09+00,Community,Garden
-84.2639747916158,33.8094462283748,126,Birch Grove Apartment Garden - Global Growers,DeKalb,Cedar Creek Parkway, ,0,Global Growers Network,{1090C0E9-72B6-4A0E-9807-A60F1A3231B4},2015/01/30 21:10:09+00,Community,Garden
-84.380640084172,33.8677571348447,127,Blue Heron Nature Preserve Community Garden,Fulton,Roswell Road,Atlanta,0,Park Pride,{453DF4E4-2B76-4078-AC5D-F03FB5C4F796},2015/01/30 21:10:09+00,Community,Garden
-84.4462558166163,33.666884691558,128,Metro Atlanta Urban Farm,Fulton,Main Street,College Park,0,ACFB_ALFI,{E15666F3-EC2C-460F-BD27-079FB5552435},2015/01/30 21:10:09+00,Community,Garden
-84.4461875608393,33.6668819926585,129,Metro Atlanta Urban Farm,Fulton,Main Street,College Park,0,ACFB_ALFI,{DE47FC9E-9A71-4129-94EB-0CD9F831B4C3},2015/02/05 17:47:45+00,Unclassified,Farm
-84.4217449616258,33.7348822576788,130,Patchwork City Farms at Brown Middle School,Fulton,765 Peeples Street SW,Atlanta,0,ACFB_ALFI,{77197B1D-0343-4024-B43F-098AF78FE84E},2016/06/14 15:52:50+00,Community,Garden
-84.4216094280612,33.7348825375739,131,Patchwork City Farms at Brown Middle School,Fulton,Peeples Street,Atlanta,0,ACFB_ALFI,{926F1FF5-B3E9-4AF2-91D1-DABFB8A1494B},2016/06/14 16:13:30+00,School,Garden
-84.3465928902261,33.7374939291973,132,Brownwood Park Community Garden,Fulton,Pendleton Street,Atlanta,0,Park Pride,{987608A0-643F-49E1-9D23-10FA7D213B81},2015/01/30 21:10:09+00,Community,Garden
-84.2604742550333,33.7589984492525,133,Meadowbrook Community Garden,DeKalb,Bobbie Lane, ,0,ACFB,{C45D0A4A-AF52-417C-A226-6CEADF56FEF9},2015/01/30 21:10:09+00,Community,Garden
-84.3140963910725,33.7412086463033,134,East Lake Senior Tower,DeKalb,380 E Lake Blvd SE,Atlanta,0,ACFB,{9689264C-2E3B-4C01-ACE4-8B33C8AF79AA},2015/01/30 21:10:09+00,Community,Garden
-84.3665301557957,33.7501418637178,135,Cabbagetown Community Garden,Fulton,Berean Avenue SE,Atlanta,0,Park Pride,{AAE92E17-F4DE-4D86-96C8-80240CF584AF},2016/06/15 19:42:27+00,Community,Garden
-84.3516029540261,33.8572443096591,136,Canterbury Court Retirement Community,Fulton,Peachtree Road NE,Atlanta,0,ACFB_ALFI,{87C70A72-35A6-4A4D-96B8-21E55C80DF3B},2015/01/30 21:10:09+00,Community,Garden
-84.4465367048551,34.2334515173788,137,Canton Community Victory Garden,Cherokee,Big Oak Drive, ,0,ACFB_ALFI,{FD8A0815-0566-4468-9938-82ECF35DAF1D},2015/01/30 21:10:09+00,Community,Garden
-84.3885215153553,33.7325967958988,138,Capitol Avenue High Rise Community Garden,Fulton,Hank Aaron Drive,Atlanta,0,ACFB,{C5BBE0A3-ED88-4338-9AC0-BFB8A8C96B94},2015/01/30 21:10:09+00,Community,Garden
-84.4091443338182,33.7145515415824,139,Capitol View Community Garden,Fulton,Athens Avenue SW,Atlanta,0,ACFB_ALFI,{403A3CF2-2FA9-4A05-9FC2-72EB4B5950B1},2015/01/30 21:10:09+00,Community,Garden
-84.128195591307,33.9810527111896,140,Cardinal Lake Community Garden,Gwinnett,Cardinal Lake Circle NW,Duluth,0,ACFB_ALFI,{8A0CCC02-1111-4D49-A62C-70E9D07FBA5E},2015/01/30 21:10:09+00,Community,Garden
-84.277341566326,33.5884066454608,141,Carl Rhodenizer Recreation Center Community Garden,Clayton,Rex Road, ,0,ACFB,{854D9E37-33AD-4D34-9073-7826C89A48F3},2015/01/30 21:10:09+00,Community,Garden
-84.6626595979467,33.9528559383505,142,Green Meadows Community Garden,Cobb,Old Hamilton Road,Marietta,0,Cobb Master Gardeners,{14DC67E7-C2FB-4400-8540-9C62FFC56613},2015/01/30 21:10:09+00,Community,Garden
-84.4317755677785,34.0150960310305,143,Crossroads Community Garden Project,Cobb,Post Oak Tritt Road NE, ,0,Cobb Master Gardeners,{33F97830-F25D-4A13-AC57-53B8420EE76A},2015/01/30 21:10:09+00,Donation,Garden
-84.6105239869319,34.026850714666,144,Plant-A-Row Project at Fountain Gate Counseling Center,Cobb,Cherokee Street,Kennesaw,0,Cobb Master Gardeners,{A9271A32-E991-4734-936B-CA962D77BEB1},2015/01/30 21:10:09+00,Donation,Garden
-84.4558412500832,33.756351780875,145,Anderson Park Community Garden,Fulton,Calloway Drive,Atlanta,0,Park Pride,{EAD52136-7151-4FE1-866D-81A9F32DF3EE},2015/01/30 21:10:09+00,Community,Garden
-84.306608360147,33.4328804625161,146,Lovejoy City Garden,Clayton,North Steele Drive,Lovejoy,0,ACFB,{D0559DC2-196F-4349-9409-6B6D8F1C0921},2015/01/30 21:10:09+00,Community,Garden
-84.306514991299,33.4328805678283,147,Lovejoy City Garden,Clayton,North Steele Drive,Lovejoy,0,ACFB,{BDEBF01B-926C-4B45-9C05-8F1CBF26E631},2015/01/30 21:10:09+00,Donation,Garden
-84.3287866067888,33.8497544973783,148,Briarwood Park Community Garden,DeKalb,Briarwood Park Road,Brookhaven,0,ACFB_ALFI,{CD096685-8164-486F-BD13-B026DF652307},2015/01/30 21:10:09+00,Community,Garden
-84.3133814661172,33.5283865779465,149,Charley Griswell Senior Community Garden,Clayton,Highway 138, ,0,ACFB_ALFI,{CB5E1D9E-7464-4406-BEF6-6AA0E7E0FA8C},2015/01/30 21:10:09+00,Community,Garden
-84.3837981702671,34.0047066934198,150,Unity Garden at Chattahoochee Nature Center,Fulton,Willeo Road,Roswell,0,ACFB,{9A91865F-052D-4227-A076-772B0DE39061},2015/01/30 21:10:09+00,Donation,Garden
-84.4948628331445,34.1951271596552,151,Cherokee County Community Garden,Cherokee,Univeter Road, ,0,ACFB_ALFI,{85467F2A-3BEF-4B01-AFCA-EAD6037D47D8},2015/01/30 21:10:09+00,Community,Garden
-84.3996468223994,34.0601511364371,152,Christ UMC Roswell,Fulton,Woodstock Road,Roswell,0,ACFB_ALFI,{2DE15D48-6184-4826-BBF2-23F0A8565E14},2015/01/30 21:10:09+00,Community,Garden
-84.3581521176218,33.8638495350168,153,Little Nancy Creek Community Garden,Fulton,Peachtree-Dunwoody Road NE,Atlanta,0,Park Pride,{FC59BBA3-2602-4377-B07F-ACE0CD0743F5},2015/01/30 21:10:09+00,Community,Garden
-84.2367900629299,33.8048975097657,154,Clarkston Community Center,DeKalb,College Avenue,Clarkston,0,Global Growers Network,{9A17190E-34B2-454B-B69E-1AB31E44CEB2},2015/01/30 21:10:09+00,Community,Garden
-84.4301400806331,33.7610245683108,155,City of Refuge,Fulton,Andrews Street NW,Atlanta,0,ACFB_ALFI,{11780E2F-EB8F-4F80-BAA2-FE16B9EF50DB},2016/06/14 15:58:42+00,Community,Garden
-84.410632951799,33.7708212357525,156,Mattie Freeland Community Garden,Fulton,Echo Street,Atlanta,0,ARC,{3A8A9E1D-F259-47A1-A6D6-6847A0F77928},2016/06/14 16:01:36+00,Community,Garden
-84.2976180270964,33.7578704252227,157,College Heights Early Learning Center Garden,DeKalb,South McDonough Street,Decatur,0,ACFB_ALFI,{EC568FA4-36C4-4147-8F3F-BC8FF59D8B9C},2015/01/30 21:10:09+00,Community,Garden
-84.375816001745,33.7707632610578,158,Cosby Spear Memorial Tower Community Garden,Fulton,355 North Avenue,Atlanta,0,ACFB_ALFI,{4C554145-3FF3-4CC2-8C02-97BB20E3F55A},2015/01/30 21:10:09+00,Community,Garden
-84.5068769382685,33.7691658439645,159,Collier Heights Park Community Garden,Fulton,Collier Drive NW,Atlanta,0,Park Pride,{B847DF9A-2574-4903-BB8F-DD7993FA2D34},2015/01/30 21:10:09+00,Community,Garden
-84.3283345340784,33.7489043559891,160,Kirkwood Urban Forest and Community Garden,DeKalb,Dixie Street SE,Atlanta,0,ACFB_ALFI_Park Pride,{7F1E9F71-5667-4A98-A003-3E83D9C1605E},2015/01/30 21:10:09+00,Community,Garden
-84.3099592356841,33.750732183075,163,East Lake Urban Farm,DeKalb,2nd Avenue,Atlanta,0,ALFI_GO,{5EA5909C-5AD9-45C9-A6D8-9B3DBBF4F125},2016/07/07 20:27:09+00,Unclassified,Farm
-84.3882659278543,33.7257234276893,164,Four Corners Park Community Garden,Fulton,Hank Aaron Drive SW,Atlanta,0,Park Pride,{9FC870EC-832D-43F8-89C4-6FF9333B1935},2015/01/30 21:10:09+00,Community,Garden
-84.3318938172733,33.7555332197167,165,Gilliam Park Community Garden,DeKalb,Wade Avenue,Atlanta,0,Park Pride,{14A879A7-2797-4460-90B9-1CD6FFC8E8A5},2015/01/30 21:10:09+00,Community,Garden
-84.3321986609263,33.9749735192062,166,Garden Isaiah,Fulton,Spalding Drive,Sandy Springs,0,ACFB_ALFI,{40C4882B-912B-4E68-8B28-9612464F4F66},2015/01/30 21:10:09+00,Community,Garden
-84.6365644159376,33.8205052352005,167,I.T. and Lodemia Terrell Community Center Garden,Cobb,Owens Drive,Austell,0,ACFB_ALFI,{03F0C9B6-9046-43D9-90BE-ABF77F495B43},2015/01/30 21:10:09+00,Community,Garden
-84.0764216988018,34.0474697813875,168,Harvest Farm at White Street Park,Gwinnett,White Street,Suwannee,0,ACFB_ALFI,{A473BB95-0B19-4D9A-816C-8538A3BB913A},2015/01/30 21:10:09+00,Community,Garden
-84.3311823930298,33.7244747327296,169,Brightside at Oakleaf Mennonite Farm,DeKalb,Bouldercrest Drive,Atlanta,0,ALFI,{A5ED312C-B0B0-465A-AB68-8792FCEDBFC3},2015/02/05 17:47:45+00,Unclassified,Farm
-84.3604322519368,33.727737284189,170,Atlanta Tapestry Community Garden,Fulton,E. Confederate Avenue,Atlanta,0,ACFB_ALFI,{AE813E8C-BC04-41FA-85B1-6B9EEE772DC1},2015/01/30 21:10:09+00,Community,Garden
-84.4809035327507,33.7050517931062,171,Truly Living Well - Harbin Road,Fulton,Harbin Road,Atlanta,0,ACFB_ALFI,{58C6D354-BB9B-4D38-93D9-FBE641FB6030},2015/02/05 17:47:45+00,Unclassified,Farm
-84.3059577243972,33.8083352909961,172,Mason Mill Community Garden,DeKalb,1346 McConnell Dr.,Decatur,30033,DeKalb County,{C00524EC-2824-4BF9-A7FC-7F5345F2111D},2016/12/21 17:11:51+00,Community,Garden
-84.5068942404513,33.817824296838,173,Mableton Community Garden,Cobb,Nickajack Park Road SE, ,0,ARC,{2C63F9B3-E75A-498F-A071-B588261017A6},2015/01/30 21:10:09+00,Community,Garden
-84.4348367291888,33.7307199349358,174,Outdoor Activity Center,Fulton,Richarland Road SW,Atlanta,0,Park Pride,{2E12C0B3-AD8B-4C98-8475-90D27CCE61D0},2015/01/30 21:10:09+00,Community,Garden
-84.4240847098761,33.7425861157977,175,Good Shepherd Community Garden,Fulton,445 Lawton Street,Atlanta,0,ACFB_ALFI,{1FC2CB19-6A8E-4025-BDFD-817FFE9D7B30},2016/06/14 15:47:59+00,Community,Garden
-84.4179270656272,33.7315342398047,176,Rose Circle Park Community Garden,Fulton,Joseph E. Lowery Blvd,Atlanta,0,ACFB_ALFI,{AB67F1FE-D398-4E4D-8787-CC549A6A3C5D},2016/06/14 15:50:56+00,Community,Garden
-84.4915748618025,34.2334936322628,177,Canton Community Garden,Cherokee,E Marietta Street,Canton,0,ACFB_ALFI,{E311D6BD-A314-469F-8DBA-9416D80BB9E8},2015/01/30 21:10:09+00,Community,Garden
-84.3113844980952,34.0702481911573,178,Alpharetta Community Garden,Fulton,Willis Road,Alpharetta,0,ACFB_ALFI,{6C34605F-31B8-4772-A2BF-B7867C7DA605},2015/01/30 21:10:09+00,Community,Garden
-84.4351467776675,33.7396277871874,179,Westview Community Garden,Fulton,S. Gordon Street SW,Atlanta,0,ACFB_ALFI,{89437155-2BCF-440F-BCB8-4F163A917DC8},2016/06/14 15:04:32+00,Community,Garden
-84.2769401862838,33.8054164966628,180,North DeKalb Mall - Urban Farm,DeKalb,Lawrenceville Hwy, ,0,ACFB_ALFI,{1756D98D-FC47-4AED-AF18-64DFA091BA5B},2015/02/05 17:47:45+00,Unclassified,Farm
-84.276834401353,33.8054519100621,181,North DeKalb Mall - Urban Orchard,DeKalb,Lawrenceville Hwy, ,0,ACFB_ALFI,{BA74C87D-CF62-4859-A0E7-ECBF81B7F938},2015/02/05 17:47:06+00,Unclassified,Orchard
-84.4713432075508,34.177227464509,182,Yoder Family Farm,Cherokee,Bobwhite Trail, ,0,ALFI,{FA3B1212-3D87-4C83-BA59-8EDADFC0E06D},2015/02/05 17:47:45+00,Unclassified,Farm
-84.7240233238115,33.6757982879503,183,Yves Garden,Douglas,Chapel Hill Road, ,0,ALFI,{A91039E1-15AF-4765-89E2-DE701A01EEA0},2015/02/05 17:47:45+00,Unclassified,Farm
-84.1033263211239,33.4530062099818,184,Wesley Way Community Garden - Henry Gardens,Henry,John Wesley Way, ,0,Community Gardens of Henry County,{065E141D-0585-4F5D-8695-30033377D396},2015/01/30 21:10:09+00,Community,Garden
-84.3807822731882,33.7467270673822,185,Wesley International Academy,Fulton,Connally Street SE,Atlanta,0,ALFI,{0D71F8E3-CF62-4D63-843F-3987FF4E01FD},2015/02/05 17:47:06+00,Unclassified,Orchard
-84.5646446219023,34.3207202590668,186,Waleska Nursery,Cherokee,George Gray Lane, ,0,ALFI,{0BECE49A-3DAB-43B7-8412-F2EEA72AF4D1},2015/02/05 17:47:45+00,Unclassified,Farm
-84.7201839633155,33.904826893601,187,Vineyard Farms,Cobb,Macland Road, ,0,ALFI,{6EA3B2F3-0C94-4EFC-BDDD-EE32AE51A2FA},2015/02/05 17:47:45+00,Unclassified,Farm
-84.2831800104255,33.7732141174507,188,Umarima Wa Burundi - Global Growers,DeKalb,Sams Street,Decatur,0,Global Growers Network,{92DA5AA1-1204-4243-A5F1-6CA79A3B4478},2015/01/30 21:10:09+00,Community,Garden
-84.509381862963,33.4057901742382,189,Two Doves Farm,Fayette,Ebenezer Church Road, ,0, ,{ED01AB41-EBAB-4B18-96CC-F0C4FFA38B68},2015/02/05 17:47:45+00,Unclassified,Farm
-84.375798342631,33.7564992646906,190,Truly Living Well - Wheat Street,Fulton,Hilliard Street,Atlanta,0,ALFI,{C4BB2D4B-9F89-470D-A5A7-B315DE7925E9},2016/07/07 20:26:52+00,Unclassified,Farm
-84.4681619909302,33.6645496579795,191,Truly Living Well - East Point,Fulton,Washington Road,East Point,0,ALFI,{D7ACACAA-2804-4D3D-81C4-047E2887FA3E},2015/02/05 17:47:45+00,Unclassified,Farm
-84.5514642124367,34.0934044104462,192,Trefoil Garden,Cherokee,Bascomb Drive, ,0,ALFI,{DB6C88C0-42CD-4B09-8F84-5980127DBD92},2015/02/05 17:47:44+00,Unclassified,Farm
-84.6838687776291,33.5270018911903,193,Tierra Sonrisa,Fulton,Hutcheson Ferry Road,Chattahoochee Hills,0,ALFI,{605000B5-6B09-4A9D-8147-7B6FB47A7511},2015/02/05 17:47:44+00,Unclassified,Farm
-84.3932553455685,33.7111442533028,194,Villages at Carver - YMCA Boys and Girls Club,Fulton,Pryor Road,Atlanta,0,ACFB_ALFI,{9FC95F71-CCB3-4317-99A1-FA6CD7A4F461},2015/01/30 21:10:09+00,Community,Garden
-84.2112010309281,33.7776745176376,195,The Funny Farm,DeKalb,Allgood Road, ,0,ALFI,{01DBBA44-1F1B-4854-BDBF-321880E22314},2015/02/05 17:47:44+00,Unclassified,Farm
-84.1842964118245,33.6314576348552,196,TaylOrganic Farms,Henry,Highway 155, ,0,ALFI,{8034633B-2AA9-490C-BDD9-A32720D14DDD},2015/02/05 17:47:44+00,Unclassified,Farm
-84.5420127038191,33.793295481484,197,Swarm Chasers Apiaries,Cobb,Mount Gerizim Road, ,0,ALFI,{7B5F9303-0B42-42CF-998A-F8CDEB0BD647},2015/02/05 17:47:44+00,Unclassified,Farm
-84.4089169040431,33.7187588082883,198,Sullivan Center Community Garden,Fulton,Dill Avenue SW,Atlanta,0,ALFI,{CB7AE672-2C54-47D6-AEF5-E5E299888431},2015/01/30 21:10:09+00,Community,Garden
-83.9092475476492,33.9673898570882,199,Stokes Farm,Gwinnett,Alcovy Road, ,0,ALFI,{0AEA00CA-200E-4003-8E6E-D127A2521387},2015/02/05 17:47:45+00,Unclassified,Farm
-84.2235783612287,33.8152350482091,200,Steve Millers Farm,DeKalb,Cimarron Drive, ,0,ALFI,{2E385B99-FF84-44D1-8B8A-C121463B97A0},2015/02/05 17:47:45+00,Unclassified,Farm
-84.6855526732147,33.7806344738768,201,Stems N Roots Farm,Douglas,Riley Road, ,0,ALFI,{A8E4BF12-485B-45B1-B925-8311A27DBFB7},2015/02/05 17:47:45+00,Unclassified,Farm
-84.2480225961513,33.8132946243678,202,Southern Place Apartments - Global Growers,DeKalb,Noble Vines Drive,Clarkston,0,Global Growers Network,{4D6E3C39-3B33-47BA-A128-CF734A0D6216},2015/01/30 21:10:09+00,Community,Garden
-84.146437542096,33.4843207581546,203,Sola Fide Farm,Henry,Lullwater Circle, ,0,ALFI,{87E7FAC9-C6B9-4D89-8149-811C3AAB0324},2015/02/05 17:47:45+00,Unclassified,Farm
-83.9855479581032,33.4558583395234,204,SnapOla Farm,Henry,Wynne Road, ,0,ALFI,{993C2F53-4E6D-449E-A391-2A123630FFA7},2015/02/05 17:47:45+00,Unclassified,Farm
-83.8984059781886,34.1029797911148,205,Serenity Gardens,Gwinnett,Old Thompson Mill Road, ,0,ALFI,{01CFB345-FE1E-4052-B502-AE9F403DF99E},2015/02/05 17:47:45+00,Unclassified,Farm
-84.7348794749813,33.5186137456534,206,Serenbe Farms,Fulton,Selborne Lane,Chattahoochee Hills,0,ALFI,{B1011053-10B7-49C7-879E-B4CCCFA3D549},2015/02/05 17:47:45+00,Unclassified,Farm
-84.2935223549595,33.7732828006421,207,Scott Park Garden Club,DeKalb,N Candler Street,Decatur,0,ALFI,{3EE8FF8A-D3DE-4840-983B-9045F1A723EC},2015/01/30 21:10:09+00,Community,Garden
-84.5765323450868,33.5640695968018,208,Scharko Farms,Fulton,Pine Street,Fairburn,0,ALFI,{21BB3C24-A1FD-427A-9B53-75BCE314404F},2015/02/05 17:47:45+00,Unclassified,Farm
-84.0465848534989,33.858491757661,209,S & B Farms,Gwinnett,Highpoint Road,Snellville,0,ALFI,{DA3BAA1D-3F38-493E-9D8B-0B75177065CD},2015/02/05 17:47:45+00,Unclassified,Farm
-84.0102728048035,33.7631864529677,210,Running Hen Farms,Rockdale,Mink Livsey Road, ,0,ALFI,{809C814B-F969-4A9F-A732-FE4C2B140005},2015/02/05 17:47:45+00,Unclassified,Farm
-84.301403066445,34.2333807827176,211,Rockin S Farm,Cherokee,Claude Scott Drive, ,0,ALFI,{0D84B580-9B25-4A35-B949-2F69C458C641},2015/02/05 17:47:45+00,Unclassified,Farm
-84.0580012655929,33.4368840952222,212,Robinson Family Farm,Henry,Eskew Road, ,0,ALFI,{B954DD64-1776-4868-8ACB-9B21D8745B16},2015/02/05 17:47:45+00,Unclassified,Farm
-84.4207157407093,33.545393906158,213,Riverdale Chicken Ranch,Clayton,Lyle Drive, ,0,ALFI,{760F6E49-7DCA-4497-9CE5-E61D6FA3575D},2015/02/05 17:47:45+00,Unclassified,Farm
-84.3729894831094,34.1988346753607,214,Red Wheel Farm,Cherokee,Union Hill Road, ,0,ALFI,{CC12BE3B-E307-4793-A9C5-B3797738FE79},2015/02/05 17:47:45+00,Unclassified,Farm
-83.8858442412359,33.9501187416153,215,Rancho Alegre Farm,Gwinnett,Givens Road, ,0,ALFI,{DFF62562-89A2-49D3-B813-D29A9CC80C95},2015/02/05 17:47:45+00,Unclassified,Farm
-84.8053096638142,33.5331282478115,216,Planted Rock Farm,Fulton,Campbellton Redwine Road,Chattahoochee Hills,0,ALFI,{44232911-17F4-4441-B4F0-4FA84C42C702},2015/02/05 17:47:45+00,Unclassified,Farm
-84.3712745334277,33.7860496853799,217,Piedmont Park Urban Orchard,Fulton,Monroe Drive,Atlanta,0,ARC,{2DD589EC-199E-4745-9CBF-4224967AD91D},2015/02/05 17:47:06+00,Unclassified,Orchard
-83.9327642848774,33.9369518317011,218,Phoenix Gardens LLC,Gwinnett,Hiram Davis Road, ,0,ALFI,{288D81C8-94A5-4437-9D76-A403424046D0},2015/02/05 17:47:45+00,Unclassified,Farm
-84.6238929402434,34.0398128871256,219,Papa Homegrown,Cobb,McGuire Drive, ,0,ALFI,{D320DF74-27C9-4ED2-828B-E33834AC93AF},2015/02/05 17:47:45+00,Unclassified,Farm
-84.4598353839914,34.3421826643314,220,Old Bethany Farm,Cherokee,Upper Bethany Road, ,0,ALFI,{8852D5C8-76BF-4534-AE39-19D4B411D654},2015/02/05 17:47:45+00,Unclassified,Farm
-84.0430781207818,34.0680646421488,221,Okie Dokie Farm,Gwinnett,Westbrook Road, ,0,ALFI,{2A667D21-3C06-41DF-939A-60ECDE46755B},2015/02/05 17:47:45+00,Unclassified,Farm
-84.2968959600946,33.7621987339214,222,Oakhurst Community Garden,DeKalb,Oakview Road,Decatur,0,ALFI,{DED91D14-AF8D-41F6-AB1D-59A802C9CE4E},2015/01/30 21:10:09+00,Community,Garden
-84.2337892161693,33.8294714750538,223,Northlake Church Garden - Global Growers,DeKalb,Cooledge Road, ,0,Global Growers Network,{9027C5A5-DE25-40B2-892A-31AD85B58EB3},2015/01/30 21:10:09+00,Community,Garden
-84.1290151736036,33.6398338537486,224,Nature's Bio Organic Farm,DeKalb,Klondike Road, ,0,ALFI,{2B8C5987-3167-45AC-87CC-E953A33D22F2},2015/02/05 17:47:45+00,Unclassified,Farm
-84.3446037269286,33.762225728269,225,Mulberry Fields Community Garden,DeKalb,Candler Street,Atlanta,0,ARC,{9915E9D8-21C8-4560-B5C2-D1B9C0B9B80C},2015/01/30 21:10:09+00,Community,Garden
